,name,author,description,year_pub,nb_download,link
375,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
376,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
377,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
378,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
379,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
380,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
381,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
382,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
383,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
384,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
385,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
386,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
387,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
388,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
389,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
390,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
391,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
392,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
393,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
394,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
395,Smugglers' Reef,Harold Leland Goodwin,Rick and Scotty use an infrared camera to gather evidence against smugglers.,1950,"2,953",https://manybooks.net/titles/blainejo2884928849-8.html
396,Smugglers' Reef,Harold Leland Goodwin,Rick and Scotty use an infrared camera to gather evidence against smugglers.,1950,"2,953",https://manybooks.net/titles/blainejo2884928849-8.html
397,The Flaming Mountain,Harold Leland Goodwin,"Rock melting like butter on a hot stove! It is hard to believe, but that is what happens on San Luz, a small island off the coast of South America. When Rick Brant and his pal Dan Scott fly to the famous resort island to join Rick's father, head of the Spindrift Scientific Foundation, a seemingly inactive volcano is about to explode in an eruption which could easily blow San Luz off the map.",1962,"2,899",https://manybooks.net/titles/goodwinh3203832038-8.html
398,The Flaming Mountain,Harold Leland Goodwin,"Rock melting like butter on a hot stove! It is hard to believe, but that is what happens on San Luz, a small island off the coast of South America. When Rick Brant and his pal Dan Scott fly to the famous resort island to join Rick's father, head of the Spindrift Scientific Foundation, a seemingly inactive volcano is about to explode in an eruption which could easily blow San Luz off the map.",1962,"2,899",https://manybooks.net/titles/goodwinh3203832038-8.html
399,The Broad Highway,Jeffery Farnol,"The time of the tale is the early nineteenth century, the scene rural England, and the hero, one Peter Vibart, who tells his own history most engagingly. Disinherited, as he believes, by his uncle, Peter sets forth on the ""Broad Highway"" in search of a livelihood and of adventure. The first he finds as blacksmith in a Kentish village, the second rushes upon him in various and startling forms. Love comes to meet him, too, and he tells of it with an amusing, careful candor that recalls Blackmore's hero, John Ridd. In fact, the whole story suggests Lorna Doone, but the resemblance is vague enough to be pleasant.More charming than the narrative, however, are the detached descriptive passages sketching the travelers met by Peter on the road, and the quaint rural types of his later experience. The author has rare powers of character-photography.",1910,"2,901",https://manybooks.net/titles/farnoljeetext04brhgw10.html
400,The Broad Highway,Jeffery Farnol,"The time of the tale is the early nineteenth century, the scene rural England, and the hero, one Peter Vibart, who tells his own history most engagingly. Disinherited, as he believes, by his uncle, Peter sets forth on the ""Broad Highway"" in search of a livelihood and of adventure. The first he finds as blacksmith in a Kentish village, the second rushes upon him in various and startling forms. Love comes to meet him, too, and he tells of it with an amusing, careful candor that recalls Blackmore's hero, John Ridd. In fact, the whole story suggests Lorna Doone, but the resemblance is vague enough to be pleasant.More charming than the narrative, however, are the detached descriptive passages sketching the travelers met by Peter on the road, and the quaint rural types of his later experience. The author has rare powers of character-photography.",1910,"2,901",https://manybooks.net/titles/farnoljeetext04brhgw10.html
401,Afloat at Last,John Conroy Hutcheson,"Mr. Hutcheson's reputation for the realistic treatment of life at sea will be fully sustained by the present volume--the narrative of a boy's experiences on board ship during his first voyage. From the stowing of the vessel in the Thames to her recovery from the Pratas Reef on which she is stranded, everything is described with the accuracy of perfect practical knowledge of ships and sailors; and the incidents of the story range from the broad humours of the fo'c's'le to the perils of flight from and fight with the pirates of the China Seas. The captain, the mate, the Irish boatswain, the Portuguese steward, and the Chinese cook, are fresh and cleverly-drawn characters, and the reader throughout has the sense that he is on a real voyage with living men.",1889,"2,868",https://manybooks.net/titles/hutchesonj2110421104.html
402,Afloat at Last,John Conroy Hutcheson,"Mr. Hutcheson's reputation for the realistic treatment of life at sea will be fully sustained by the present volume--the narrative of a boy's experiences on board ship during his first voyage. From the stowing of the vessel in the Thames to her recovery from the Pratas Reef on which she is stranded, everything is described with the accuracy of perfect practical knowledge of ships and sailors; and the incidents of the story range from the broad humours of the fo'c's'le to the perils of flight from and fight with the pirates of the China Seas. The captain, the mate, the Irish boatswain, the Portuguese steward, and the Chinese cook, are fresh and cleverly-drawn characters, and the reader throughout has the sense that he is on a real voyage with living men.",1889,"2,868",https://manybooks.net/titles/hutchesonj2110421104.html
403,The World with a Thousand Moons,Edmond Hamilton,Grim death was the only romance to be found on this worldthat boasted a thousand moons,1942,"2,882",https://manybooks.net/titles/hamiltone3231732317.html
404,The World with a Thousand Moons,Edmond Hamilton,Grim death was the only romance to be found on this worldthat boasted a thousand moons,1942,"2,882",https://manybooks.net/titles/hamiltone3231732317.html
405,Heart of the Sunset,Rex Beach,"Rex Beach's foot is on his native heath again in his new novel. Real incidents of the Mexican-Texas border are transmuted into colorful romance. And, as in other books, neither danger nor death can banish the genuine Beach humor. ",1915,"2,918",https://manybooks.net/titles/beachrexetext04hrtft10.html
406,Heart of the Sunset,Rex Beach,"Rex Beach's foot is on his native heath again in his new novel. Real incidents of the Mexican-Texas border are transmuted into colorful romance. And, as in other books, neither danger nor death can banish the genuine Beach humor. ",1915,"2,918",https://manybooks.net/titles/beachrexetext04hrtft10.html
407,The Yukon Trail,William MacLeod Raine,"Story of two strong men in the wilds, neither of whom is the villain. The two men, differing in every viewpoint, clash in business and in love. In the ensuing struggled, Fate and Romance see the best man win. A crisply entertaining love story in the land where might makes right.",1917,"2,886",https://manybooks.net/titles/rainewil1952719527-8.html
408,The Yukon Trail,William MacLeod Raine,"Story of two strong men in the wilds, neither of whom is the villain. The two men, differing in every viewpoint, clash in business and in love. In the ensuing struggled, Fate and Romance see the best man win. A crisply entertaining love story in the land where might makes right.",1917,"2,886",https://manybooks.net/titles/rainewil1952719527-8.html
409,The Adventures of Gil Blas of Santillane,Alain René le Sage,"A picaresque adventure, translated by Tobias Smollet.",1730,"2,842",https://manybooks.net/titles/sageaother08GILBLAS.html
410,The Adventures of Gil Blas of Santillane,Alain René le Sage,"A picaresque adventure, translated by Tobias Smollet.",1730,"2,842",https://manybooks.net/titles/sageaother08GILBLAS.html
411,The Strange Adventures of Bromley Barnes,George Barton,"In this new book Mr. Barton sets forth in absorbing fashion the strange adventures of a retired detective whose interest in the solution of baffling cases in public and private life is just as keen as in his days of active Government service. Worried and harassed Government officials, also perplexed and anxious private individuals, seek the services of the astute detective in national problems and personal matters, and just how the suave and diplomatic Barnes clears away mysteries makes a story that is mighty good reading.",1918,"2,861",https://manybooks.net/titles/bartongother10Strange_Adventures_of_Bromley_Barnes.html
412,The Strange Adventures of Bromley Barnes,George Barton,"In this new book Mr. Barton sets forth in absorbing fashion the strange adventures of a retired detective whose interest in the solution of baffling cases in public and private life is just as keen as in his days of active Government service. Worried and harassed Government officials, also perplexed and anxious private individuals, seek the services of the astute detective in national problems and personal matters, and just how the suave and diplomatic Barnes clears away mysteries makes a story that is mighty good reading.",1918,"2,861",https://manybooks.net/titles/bartongother10Strange_Adventures_of_Bromley_Barnes.html
413,The Admirable Lady Biddy Fane,Frank Barrett,"Frank Barrett's most ambitious, most sensational, and most successful work. He has always had a hankering after the water of historical romance. Here he seems to have definitely taken the plunge. It is obvious also that he may, if he chooses, take a very high place, in the school — not of Thackeray or of Mr. Besant, or even of Scott, but of Charles Kingsley.",1888,"2,837",https://manybooks.net/titles/barrettfr3447634476-8.html
414,The Admirable Lady Biddy Fane,Frank Barrett,"Frank Barrett's most ambitious, most sensational, and most successful work. He has always had a hankering after the water of historical romance. Here he seems to have definitely taken the plunge. It is obvious also that he may, if he chooses, take a very high place, in the school — not of Thackeray or of Mr. Besant, or even of Scott, but of Charles Kingsley.",1888,"2,837",https://manybooks.net/titles/barrettfr3447634476-8.html
415,Spice and the Devil's Cave,Agnes Danforth Hewes,"""The setting is Lisbon, Portugal in the late 1490s, as Vasco de Gama, Bartholomew Diaz, and Ferdinand Magellan discuss their plans to find the elusive sea route around the Cape of Good Hope, which would enable Portugal to access the spice-rich countries of the Far East."" --Wikipedia",1930,"2,854",https://manybooks.net/titles/hewesadother08Spice_and_the_Devils_Cave.html
416,Spice and the Devil's Cave,Agnes Danforth Hewes,"""The setting is Lisbon, Portugal in the late 1490s, as Vasco de Gama, Bartholomew Diaz, and Ferdinand Magellan discuss their plans to find the elusive sea route around the Cape of Good Hope, which would enable Portugal to access the spice-rich countries of the Far East."" --Wikipedia",1930,"2,854",https://manybooks.net/titles/hewesadother08Spice_and_the_Devils_Cave.html
417,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
418,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
419,The Pirate of Panama,William MacLeod Raine,"A tale of old-time pirates and of modern love, hate and adventure. The scene is laid in San Francisco on board The Argus and in Panama. A romantic search for the lost pirate gold with an absorbing love-story running through it all.",1914,"2,828",https://manybooks.net/titles/rainewil2275222752-8.html
420,The Pirate of Panama,William MacLeod Raine,"A tale of old-time pirates and of modern love, hate and adventure. The scene is laid in San Francisco on board The Argus and in Panama. A romantic search for the lost pirate gold with an absorbing love-story running through it all.",1914,"2,828",https://manybooks.net/titles/rainewil2275222752-8.html
421,The Madman and the Pirate,Robert Michael Ballantyne,"Another production for boys from the pen of their old friend, Mr. R. M. Ballantyne, and equal, in the interest attaching to these exciting adventures which boys love, to any of its predecessors. ",1883,"2,831",https://manybooks.net/titles/ballantyother07Madman_and_the_Pirate.html
422,The Madman and the Pirate,Robert Michael Ballantyne,"Another production for boys from the pen of their old friend, Mr. R. M. Ballantyne, and equal, in the interest attaching to these exciting adventures which boys love, to any of its predecessors. ",1883,"2,831",https://manybooks.net/titles/ballantyother07Madman_and_the_Pirate.html
423,Mistress Wilding,Rafael Sabatini,"A romance of the days of Monmouth's rebellion. The action is rapid, its style is spirited, and its plot is convincing.",1910,"2,823",https://manybooks.net/titles/sabatinietext98wldng10.html
424,Mistress Wilding,Rafael Sabatini,"A romance of the days of Monmouth's rebellion. The action is rapid, its style is spirited, and its plot is convincing.",1910,"2,823",https://manybooks.net/titles/sabatinietext98wldng10.html
425,The Trials of the Core,Michael E. Thies,"The system of Gladonus is unlike any other.

It is home to Creatures of Legend, all-powerful gods and goddesses, lost Ancients, reclusive First Bloods, and the Guardian of the Core. All life flows in and out of the system. Should it cease, the universe ceases to exist as well. That is why it is the Guardian’s duty to protect the system at all costs. However, his time is coming to a close and he needs to hold Trials to select his next apprentice.

A haughty, yet competent prince, Hydro Paen, longs to seize the Power of the Guardian and show to everyone who has doubted him that he is worthy of his lineage.

Under the guidance of his uncle, orphan Eirek Mourse participates, hoping only to survive such Trials and having no idea how he was even accepted in the first place.

And a tactician, Zain Berrese, always living in the shadow of his stepbrother’s accomplishments, wants to prove that he is capable of overcoming his haunted past and excelling further than his rivals.

None of these participants, however, know that the Trials will pit them against others who are just as conniving, talented, and motivated to win. None of them know that the Trials will test them in ways unimaginable. And none of them know that, by participating, it might mean the rendering of their identity and the forfeiting of their lives.

With their lives and identities on the line, will one of these would-be heroes find the inner strength and wisdom to emerge a champion and impress the Guardian before the system collapses?

A perfect sci-fantasy story for those who love Game of Thrones, Hunger Games, and Eragon. Buy today and experience the Trials for yourself!",2015,"3,818",https://manybooks.net/titles/the-trials-of-the-core
426,The Trials of the Core,Michael E. Thies,"The system of Gladonus is unlike any other.

It is home to Creatures of Legend, all-powerful gods and goddesses, lost Ancients, reclusive First Bloods, and the Guardian of the Core. All life flows in and out of the system. Should it cease, the universe ceases to exist as well. That is why it is the Guardian’s duty to protect the system at all costs. However, his time is coming to a close and he needs to hold Trials to select his next apprentice.

A haughty, yet competent prince, Hydro Paen, longs to seize the Power of the Guardian and show to everyone who has doubted him that he is worthy of his lineage.

Under the guidance of his uncle, orphan Eirek Mourse participates, hoping only to survive such Trials and having no idea how he was even accepted in the first place.

And a tactician, Zain Berrese, always living in the shadow of his stepbrother’s accomplishments, wants to prove that he is capable of overcoming his haunted past and excelling further than his rivals.

None of these participants, however, know that the Trials will pit them against others who are just as conniving, talented, and motivated to win. None of them know that the Trials will test them in ways unimaginable. And none of them know that, by participating, it might mean the rendering of their identity and the forfeiting of their lives.

With their lives and identities on the line, will one of these would-be heroes find the inner strength and wisdom to emerge a champion and impress the Guardian before the system collapses?

A perfect sci-fantasy story for those who love Game of Thrones, Hunger Games, and Eragon. Buy today and experience the Trials for yourself!",2015,"3,818",https://manybooks.net/titles/the-trials-of-the-core
427,Induction,T.K. Eldridge,"They weren't supposed to exist.
Sidonie & Sinclair Boudreau were the offspring of a witch and a shifter. Such pairings usually resulted in death. Sid & Sin had not only survived, but thrived, and managed to sidestep the family legacy of supernatural policing.
The disappearance of their parents changed everything. A cryptic message, an ancient prophecy, and a mystery to uncover in order to bring their parents home puts the twins in the crosshairs of an enemy they didn't know existed.
What would you do, to save those you loved?
Fans of paranormal mysteries will love this fast-paced, five star ride!",2019,"10,268",https://manybooks.net/titles/induction
428,Induction,T.K. Eldridge,"They weren't supposed to exist.
Sidonie & Sinclair Boudreau were the offspring of a witch and a shifter. Such pairings usually resulted in death. Sid & Sin had not only survived, but thrived, and managed to sidestep the family legacy of supernatural policing.
The disappearance of their parents changed everything. A cryptic message, an ancient prophecy, and a mystery to uncover in order to bring their parents home puts the twins in the crosshairs of an enemy they didn't know existed.
What would you do, to save those you loved?
Fans of paranormal mysteries will love this fast-paced, five star ride!",2019,"10,268",https://manybooks.net/titles/induction
429,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
430,Fire & Water,Bobbi Schemerhorn,"Mixing magic and inexperience may result in dragons!

Khaly accidentally brought her school project to life.

And now she has a dragon.

Khaly knew something was wrong when the dragon wasn’t where she left it. She had no idea how it happened or that it was her fault. But now Khaly must run because the Guild was coming for her.

Power and domination is the Guild’s desire...

...Elementals stand in their way.

The Guild is a true force of evil. Sweeping through Vlarlee they wipe out those with magical gifts, known as Elementals. No matter the age.

Who is the real threat? Can Khaly figure it out before the Guild finds her?
Fire & Water is the first book in the Mechanical Dragons Fantasy Series. It's full of twists and turns you will never see coming! Join the Adventure!",2014,"3,236",https://manybooks.net/titles/fire-water
431,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
432,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
433,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
434,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
435,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
436,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
437,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
438,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
439,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
440,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
441,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
442,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
443,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
444,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
445,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
446,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
